PersonID FriendID FriendshipType FriendshipDescription
349 633 3 Spiritual_Member
349 670 3 Spiritual_Member
349 690 3 Spiritual_Member
350 184 3 Spiritual_Member
350 193 3 Student
350 252 3 Spiritual_Member
350 259 3 Spiritual_Member
350 270 3 Spiritual_Member
350 271 3 Spiritual_Member
350 35 3 Student
350 214 3 Worker_(Pilot)
350 587 3 Worker_(Pilot)
350 639 3 Worker_(Pilot)
350 14 3 Spiritual_Member
350 274 3 Spiritual_Member
350 568 3 Spiritual_Member
350 325 3 Member
350 351 1 Spouse
350 684 0 Child
350 364 3 Member
350 371 3 Spiritual_Member
350 462 3 Spiritual_Member
351 8 3 Worker_(Nurse)
351 25 3 Spiritual_Member
351 30 3 Member
351 82 3 Spiritual_Member
351 90 3 Spiritual_Member
351 156 3 Spiritual_Member
351 158 3 Member
351 197 3 Worker_(Nurse)
351 205 3 Worker_(Nurse)
351 237 3 Spiritual_Member
351 266 3 Spiritual_Member
351 324 3 Spiritual_Member
351 349 3 Student
351 350 1 Spouse
351 45 3 Worker_(Paramedic)
351 653 3 Worker_(Nurse)
351 704 3 Worker_(Doctor)
351 157 3 Spiritual_Member
351 269 3 Spiritual_Member
351 514 3 Member
351 238 3 Member
351 684 0 Child
351 394 3 Member
351 490 3 Worker_(Nurse)
351 715 3 Worker_(Nurse)
352 77 3 Spiritual_Member
352 223 3 Spiritual_Member
352 325 3 Spiritual_Member
352 234 3 Student
352 411 3 Worker_(Teacher)
352 21 3 Spiritual_Member
352 151 3 Spiritual_Member
352 315 3 Spiritual_Member
352 494 3 Spiritual_Member
352 573 3 Spiritual_Member
352 628 3 Spiritual_Member
352 662 3 Spiritual_Member
352 537 3 Member
352 564 3 Member
352 353 1 Spouse
352 685 0 Child
352 686 0 Child
352 382 3 Student
352 491 3 Member
353 77 3 Student
353 196 3 Spiritual_Member
353 291 3 Spiritual_Member
353 307 3 Student
353 352 1 Spouse
353 67 3 Student
353 195 3 Spiritual_Member
353 197 3 Spiritual_Member
353 226 3 Spiritual_Member
353 298 3 Spiritual_Member
353 369 3 Spiritual_Member
353 642 3 Spiritual_Member
353 219 3 Member
353 509 3 Member
353 685 0 Child
353 686 0 Child
354 55 3 Worker_(Business_Administration)
354 140 3 Spiritual_Member
354 194 3 Member
354 216 3 Spiritual_Member
354 248 3 Spiritual_Member
354 263 3 Worker_(Business_Administration)
354 283 3 Student
354 292 3 Spiritual_Member
354 309 3 Student
354 321 3 Worker_(Business_Administration)
354 332 3 Spiritual_Member
354 349 3 Member
354 38 3 Spiritual_Member
354 186 3 Spiritual_Member
354 423 3 Spiritual_Member
354 536 3 Spiritual_Member
354 83 3 Member
354 587 3 Member
354 355 1 Spouse
354 687 0 Child
354 378 3 Spiritual_Member
354 384 3 Spiritual_Member
354 439 3 Member
354 526 3 Member
354 633 3 Member
354 722 3 Spiritual_Member
355 78 3 Worker_(Nurse)
355 131 3 Worker_(Nurse)
355 144 3 Member
355 258 3 Worker_(Nurse)
355 315 3 Member
355 325 3 Worker_(Nurse)
355 329 3 Worker_(Nurse)
355 354 1 Spouse
355 4 3 Worker_(Nurse)
355 194 3 Worker_(Doctor)
355 390 3 Worker_(Nurse)
355 482 3 Worker_(Nurse)
355 612 3 Worker_(Nurse)
355 687 0 Child
355 392 3 Student
355 511 3 Member
355 527 3 Worker_(Nurse)
355 613 3 Member
356 45 3 Worker_(Nurse)
356 80 3 Spiritual_Member
356 216 3 Member
356 302 3 Student
356 348 3 Spiritual_Member
356 349 3 Spiritual_Member
356 78 3 Spiritual_Member
356 318 3 Member
356 713 3 Member
356 527 3 Member
356 599 3 Member
356 357 1 Spouse
356 688 0 Child
356 689 0 Child
356 690 0 Child
356 691 0 Child
356 692 0 Child
356 509 3 Member
356 614 3 Member
356 680 3 Member
357 39 3 Member
357 80 3 Spiritual_Member
357 99 3 Member
357 135 3 Member
357 293 3 Member
357 348 3 Spiritual_Member
357 356 1 Spouse
357 313 3 Spiritual_Member
357 503 3 Spiritual_Member
357 429 3 Member
357 299 3 Member
357 688 0 Child
357 689 0 Child
357 690 0 Child
357 691 0 Child
357 692 0 Child
359 15 3 Member
359 186 3 Spiritual_Member
359 224 3 Spiritual_Member
359 248 3 Spiritual_Member
359 257 3 Member
359 311 3 Worker_(Pilot)
359 334 3 Spiritual_Member
359 378 3 Spiritual_Member
359 527 3 Spiritual_Member
359 612 3 Spiritual_Member
359 89 3 Member
359 331 3 Member
359 693 0 Child
359 694 0 Child
359 465 3 Member
359 540 3 Member
360 45 3 Spiritual_Member
360 85 3 Spiritual_Member
360 161 3 Spiritual_Member
360 229 3 Spiritual_Member
360 254 3 Worker_(Nurse)
360 21 3 Student
360 89 3 Worker_(Nurse)
360 4 3 Spiritual_Member
360 5 3 Spiritual_Member
360 63 3 Spiritual_Member
360 432 3 Spiritual_Member
360 725 3 Member
360 361 1 Spouse
360 695 0 Child
360 696 0 Child
360 697 0 Child
360 436 3 Spiritual_Member
360 649 3 Spiritual_Member
360 697 3 Spiritual_Member
361 47 3 Spiritual_Member
361 54 3 Worker_(Interior_Decorator)
361 132 3 Member
361 148 3 Spiritual_Member
361 149 3 Spiritual_Member
361 193 3 Worker_(Interior_Decorator)
361 311 3 Spiritual_Member
361 360 1 Spouse
361 186 3 Student
361 104 3 Spiritual_Member
361 105 3 Spiritual_Member
361 372 3 Spiritual_Member
361 424 3 Spiritual_Member
361 457 3 Spiritual_Member
361 577 3 Member
361 695 0 Child
361 696 0 Child
361 697 0 Child
361 398 3 Spiritual_Member
361 438 3 Spiritual_Member
361 463 3 Worker_(Interior_Decorator)
361 477 3 Member
361 651 3 Spiritual_Member
364 27 3 Spiritual_Member
364 122 3 Spiritual_Member
364 150 3 Spiritual_Member
364 297 3 Spiritual_Member
364 315 3 Member
364 146 3 Spiritual_Member
364 243 3 Spiritual_Member
364 276 3 Spiritual_Member
364 326 3 Spiritual_Member
364 335 3 Spiritual_Member
364 392 3 Spiritual_Member
364 393 3 Spiritual_Member
364 460 3 Spiritual_Member
364 524 3 Spiritual_Member
364 546 3 Spiritual_Member
364 596 3 Spiritual_Member
364 398 3 Member
364 454 3 Member
364 350 3 Member
364 698 0 Child
364 699 0 Child
364 405 3 Spiritual_Member
364 604 3 Member
364 645 3 Member
366 35 3 Spiritual_Member
366 50 3 Worker_(Salesman)
366 53 3 Member
366 68 3 Spiritual_Member
366 79 3 Spiritual_Member
366 93 3 Worker_(Salesman)
366 106 3 Spiritual_Member
366 120 3 Spiritual_Member
366 149 3 Member
366 200 3 Member
366 263 3 Spiritual_Member
366 266 3 Student
366 287 3 Spiritual_Member
366 288 3 Worker_(Salesman)
366 296 3 Spiritual_Member
366 302 3 Spiritual_Member
366 336 3 Worker_(Salesman)
366 348 3 Worker_(Salesman)
366 372 3 Student
366 319 3 Worker_(Salesman)
366 26 3 Spiritual_Member
366 142 3 Spiritual_Member
366 543 3 Spiritual_Member
366 611 3 Spiritual_Member
366 562 3 Member
366 95 3 Member
366 383 3 Member
366 367 1 Spouse
366 700 0 Child
366 499 3 Spiritual_Member
366 544 3 Spiritual_Member
367 20 3 Worker_(Writer)
367 35 3 Spiritual_Member
367 68 3 Spiritual_Member
367 104 3 Member
367 111 3 Member
367 120 3 Spiritual_Member
367 169 3 Spiritual_Member
367 223 3 Student
367 263 3 Spiritual_Member
367 302 3 Student
367 327 3 Spiritual_Member
367 347 3 Worker_(Writer)
367 366 1 Spouse
367 296 3 Spiritual_Member
367 385 3 Spiritual_Member
367 491 3 Spiritual_Member
367 544 3 Spiritual_Member
367 669 3 Spiritual_Member
367 500 3 Member
367 569 3 Member
367 704 3 Member
367 624 3 Member
367 466 3 Member
367 581 3 Member
367 304 3 Member
367 700 0 Child
367 417 3 Spiritual_Member
368 76 3 Student
368 134 3 Spiritual_Member
368 232 3 Student
368 277 3 Spiritual_Member
368 487 3 Student
368 278 3 Student
368 8 3 Spiritual_Member
368 69 3 Spiritual_Member
368 164 3 Spiritual_Member
368 249 3 Spiritual_Member
368 717 3 Spiritual_Member
368 369 1 Spouse
368 701 0 Child
368 702 0 Child
368 716 3 Spiritual_Member
369 24 3 Spiritual_Member
369 91 3 Student
369 196 3 Spiritual_Member
369 226 3 Spiritual_Member
369 245 3 Member
369 291 3 Spiritual_Member
369 298 3 Spiritual_Member
369 353 3 Spiritual_Member
369 368 1 Spouse
369 30 3 Student
369 285 3 Worker_(Teacher)
369 214 3 Spiritual_Member
369 304 3 Spiritual_Member
369 305 3 Spiritual_Member
369 346 3 Spiritual_Member
369 376 3 Spiritual_Member
369 705 3 Spiritual_Member
369 504 3 Member
369 701 0 Child
369 702 0 Child
369 449 3 Member
369 501 3 Spiritual_Member
369 642 3 Spiritual_Member
369 704 3 Spiritual_Member
370 34 3 Member
370 213 3 Spiritual_Member
370 298 3 Spiritual_Member
370 20 3 Student
370 288 3 Student
370 387 3 Student
370 434 3 Student
370 649 3 Student
370 152 3 Student
370 262 3 Spiritual_Member
370 718 3 Member
370 371 1 Spouse
370 703 0 Child
370 704 0 Child
370 705 0 Child
370 706 0 Child
370 707 0 Child
370 576 3 Member
371 152 3 Member
371 252 3 Spiritual_Member
371 274 3 Spiritual_Member
371 291 3 Spiritual_Member
371 311 3 Member
371 320 3 Spiritual_Member
371 370 1 Spouse
371 315 3 Student
371 254 3 Worker_(Nurse)
371 14 3 Spiritual_Member
371 270 3 Spiritual_Member
371 350 3 Spiritual_Member
371 718 3 Member
371 640 3 Member
371 690 3 Member
371 695 3 Member
371 703 0 Child
371 704 0 Child
371 705 0 Child
371 706 0 Child
371 707 0 Child
371 466 3 Spiritual_Member
371 703 3 Spiritual_Member
372 12 3 Spiritual_Member
372 24 3 Student
372 50 3 Student
372 56 3 Spiritual_Member
372 68 3 Member
372 92 3 Spiritual_Member
372 98 3 Worker_(Entrepeneur)
372 99 3 Spiritual_Member
372 105 3 Spiritual_Member
372 148 3 Spiritual_Member
372 149 3 Spiritual_Member
372 182 3 Worker_(Entrepeneur)
372 192 3 Worker_(Entrepeneur)
372 207 3 Spiritual_Member
372 241 3 Worker_(Entrepeneur)
372 264 3 Worker_(Entrepeneur)
372 284 3 Spiritual_Member
372 288 3 Worker_(Entrepeneur)
372 311 3 Spiritual_Member
372 336 3 Worker_(Entrepeneur)
372 340 3 Spiritual_Member
372 361 3 Spiritual_Member
372 366 3 Student
372 156 3 Student
372 332 3 Worker_(Bookkeeper)
372 47 3 Spiritual_Member
372 54 3 Spiritual_Member
372 67 3 Spiritual_Member
372 104 3 Spiritual_Member
372 174 3 Spiritual_Member
372 228 3 Spiritual_Member
372 250 3 Spiritual_Member
372 300 3 Spiritual_Member
372 424 3 Spiritual_Member
372 526 3 Spiritual_Member
372 533 3 Spiritual_Member
372 395 3 Member
372 435 3 Member
372 302 3 Member
372 691 3 Member
372 373 1 Spouse
372 708 0 Child
372 709 0 Child
372 710 0 Child
372 711 0 Child
372 441 3 Spiritual_Member
372 489 3 Spiritual_Member
372 577 3 Member
372 628 3 Member
372 709 3 Spiritual_Member
373 12 3 Spiritual_Member
373 47 3 Spiritual_Member
373 51 3 Worker_(Entrepeneur)
373 80 3 Worker_(Entrepeneur)
373 90 3 Worker_(Entrepeneur)
373 104 3 Spiritual_Member
373 148 3 Spiritual_Member
373 149 3 Spiritual_Member
373 152 3 Spiritual_Member
373 174 3 Spiritual_Member
373 193 3 Spiritual_Member
373 259 3 Worker_(Entrepeneur)
373 264 3 Spiritual_Member
373 300 3 Spiritual_Member
373 307 3 Member
373 322 3 Spiritual_Member
373 372 1 Spouse
373 393 3 Student
373 88 3 Worker_(Business_CEO)
373 185 3 Worker_(Salesman)
373 711 3 Worker_(Salesman)
373 54 3 Spiritual_Member
373 59 3 Spiritual_Member
373 105 3 Spiritual_Member
373 340 3 Spiritual_Member
373 442 3 Spiritual_Member
373 649 3 Spiritual_Member
373 481 3 Member
373 426 3 Member
373 708 0 Child
373 709 0 Child
373 710 0 Child
373 711 0 Child
373 424 3 Spiritual_Member
373 434 3 Member
373 531 3 Spiritual_Member
373 533 3 Spiritual_Member
373 538 3 Spiritual_Member
373 650 3 Spiritual_Member
376 19 3 Spiritual_Member
376 60 3 Student
376 185 3 Spiritual_Member
376 199 3 Spiritual_Member
376 219 3 Member
376 227 3 Spiritual_Member
376 369 3 Spiritual_Member
376 24 3 Spiritual_Member
376 194 3 Spiritual_Member
376 377 1 Spouse
376 482 3 Spiritual_Member
376 704 3 Spiritual_Member
376 707 3 Spiritual_Member
376 713 3 Spiritual_Member
377 24 3 Spiritual_Member
377 198 3 Spiritual_Member
377 199 3 Spiritual_Member
377 252 3 Spiritual_Member
377 337 3 Member
377 376 1 Spouse
377 386 3 Worker_(Teacher)
377 441 3 Student
377 619 3 Student
377 265 3 Worker_(Child_Care)
377 649 3 Worker_(Child_Care)
377 19 3 Spiritual_Member
377 156 3 Spiritual_Member
377 184 3 Spiritual_Member
377 215 3 Spiritual_Member
377 227 3 Spiritual_Member
377 321 3 Spiritual_Member
377 329 3 Spiritual_Member
377 482 3 Spiritual_Member
377 567 3 Spiritual_Member
377 704 3 Spiritual_Member
377 116 3 Member
377 161 3 Member
377 456 3 Member
377 444 3 Student
377 530 3 Member
377 699 3 Student
378 38 3 Spiritual_Member
378 126 3 Worker_(Social_Worker)
378 186 3 Spiritual_Member
378 224 3 Spiritual_Member
378 229 3 Worker_(Social_Worker)
378 248 3 Spiritual_Member
378 301 3 Member
378 327 3 Worker_(Social_Worker)
378 332 3 Spiritual_Member
378 359 3 Spiritual_Member
378 391 3 Worker_(Social_Worker)
378 216 3 Spiritual_Member
378 354 3 Spiritual_Member
378 423 3 Spiritual_Member
378 576 3 Spiritual_Member
378 612 3 Spiritual_Member
378 714 0 Child
378 715 0 Child
378 716 0 Child
378 452 3 Worker_(Social_Worker)
378 549 3 Spiritual_Member
378 700 3 Spiritual_Member
378 722 3 Spiritual_Member
380 15 3 Spiritual_Member
380 135 3 Spiritual_Member
380 197 3 Spiritual_Member
380 259 3 Spiritual_Member
380 705 3 Worker_(Computer_Programmer)
380 270 3 Spiritual_Member
380 271 3 Spiritual_Member
380 320 3 Spiritual_Member
380 568 3 Spiritual_Member
380 587 3 Spiritual_Member
380 703 3 Spiritual_Member
380 276 3 Member
380 573 3 Member
380 381 1 Spouse
380 482 3 Spiritual_Member
381 19 3 Spiritual_Member
381 24 3 Spiritual_Member
381 82 3 Worker_(Child_Care)
381 94 3 Worker_(Child_Care)
381 121 3 Spiritual_Member
381 127 3 Student
381 194 3 Spiritual_Member
381 215 3 Spiritual_Member
381 227 3 Spiritual_Member
381 321 3 Spiritual_Member
381 380 1 Spouse
381 509 3 Worker_(Child_Care)
381 638 3 Worker_(Child_Care)
381 556 3 Worker_(Child_Care)
381 9 3 Worker_(Child_Care)
381 342 3 Worker_(Child_Care)
381 186 3 Worker_(Child_Care)
381 57 3 Worker_(Child_Care)
381 185 3 Spiritual_Member
381 329 3 Spiritual_Member
381 434 3 Spiritual_Member
381 568 3 Spiritual_Member
381 579 3 Spiritual_Member
381 175 3 Member
381 249 3 Member
381 447 3 Member
381 642 3 Worker_(Child_Care)
381 649 3 Worker_(Child_Care)
381 692 3 Worker_(Child_Care)
382 5 3 Worker_(Teacher)
382 34 3 Spiritual_Member
382 115 3 Student
382 116 3 Spiritual_Member
382 144 3 Worker_(Teacher)
382 145 3 Worker_(Teacher)
382 161 3 Member
382 165 3 Spiritual_Member
382 168 3 Spiritual_Member
382 170 3 Worker_(Teacher)
382 179 3 Member
382 214 3 Student
382 220 3 Spiritual_Member
382 240 3 Student
382 267 3 Spiritual_Member
382 279 3 Spiritual_Member
382 286 3 Worker_(Teacher)
382 306 3 Spiritual_Member
382 330 3 Spiritual_Member
382 343 3 Spiritual_Member
382 345 3 Student
382 389 3 Student
382 652 3 Worker_(Teacher)
382 489 3 Student
382 338 3 Student
382 352 3 Student
382 28 3 Spiritual_Member
382 70 3 Spiritual_Member
382 385 3 Spiritual_Member
382 391 3 Spiritual_Member
382 314 3 Member
382 383 1 Spouse
382 717 0 Child
382 411 3 Worker_(Teacher)
382 449 3 Member
382 477 3 Member
382 543 3 Spiritual_Member
382 642 3 Worker_(Teacher)
382 699 3 Worker_(Teacher)
383 9 3 Worker_(Social_Worker)
383 35 3 Student
383 63 3 Worker_(Social_Worker)
383 82 3 Worker_(Social_Worker)
383 83 3 Spiritual_Member
383 94 3 Worker_(Social_Worker)
383 103 3 Spiritual_Member
383 115 3 Student
383 133 3 Member
383 186 3 Worker_(Social_Worker)
383 212 3 Spiritual_Member
383 246 3 Student
383 253 3 Spiritual_Member
383 299 3 Spiritual_Member
383 366 3 Member
383 382 1 Spouse
383 342 3 Worker_(Child_Care)
383 432 3 Worker_(Child_Care)
383 649 3 Worker_(Child_Care)
383 692 3 Worker_(Child_Care)
383 202 3 Spiritual_Member
383 227 3 Spiritual_Member
383 242 3 Spiritual_Member
383 308 3 Spiritual_Member
383 435 3 Spiritual_Member
383 471 3 Spiritual_Member
383 563 3 Spiritual_Member
383 608 3 Spiritual_Member
383 647 3 Spiritual_Member
383 423 3 Member
383 717 0 Child
383 470 3 Spiritual_Member
383 528 3 Spiritual_Member
383 529 3 Spiritual_Member
383 609 3 Worker_(Social_Worker)
383 641 3 Spiritual_Member
384 9 3 Spiritual_Member
384 29 3 Spiritual_Member
384 38 3 Spiritual_Member
384 86 3 Student
384 99 3 Worker_(Computer_Programmer)
384 140 3 Spiritual_Member
384 174 3 Member
384 252 3 Member
384 282 3 Worker_(Computer_Programmer)
384 332 3 Spiritual_Member
384 544 3 Worker_(Computer_Programmer)
384 577 3 Worker_(Computer_Programmer)
384 41 3 Worker_(Computer_Programmer)
384 83 3 Worker_(Graphic_Designer)
384 74 3 Spiritual_Member
384 102 3 Spiritual_Member
384 182 3 Spiritual_Member
384 216 3 Spiritual_Member
384 248 3 Spiritual_Member
384 354 3 Spiritual_Member
384 385 1 Spouse
384 718 0 Child
384 402 3 Spiritual_Member
384 435 3 Member
384 697 3 Worker_(Computer_Programmer)
385 14 3 Member
385 34 3 Spiritual_Member
385 41 3 Student
385 70 3 Spiritual_Member
385 81 3 Worker_(Social_Worker)
385 116 3 Spiritual_Member
385 165 3 Spiritual_Member
385 168 3 Spiritual_Member
385 190 3 Member
385 197 3 Member
385 220 3 Spiritual_Member
385 222 3 Spiritual_Member
385 267 3 Spiritual_Member
385 279 3 Spiritual_Member
385 293 3 Spiritual_Member
385 318 3 Spiritual_Member
385 327 3 Worker_(Social_Worker)
385 330 3 Spiritual_Member
385 343 3 Student
385 367 3 Spiritual_Member
385 382 3 Spiritual_Member
385 384 1 Spouse
385 297 3 Student
385 392 3 Worker_(Social_Worker)
385 452 3 Worker_(Bookkeeper)
385 126 3 Worker_(Social_Worker)
385 144 3 Spiritual_Member
385 306 3 Spiritual_Member
385 391 3 Spiritual_Member
385 699 3 Spiritual_Member
385 389 3 Member
385 718 0 Child
385 461 3 Spiritual_Member
385 506 3 Member
385 507 3 Spiritual_Member
385 558 3 Spiritual_Member
386 4 3 Spiritual_Member
386 5 3 Spiritual_Member
386 15 3 Member
386 17 3 Worker_(Teacher)
386 50 3 Spiritual_Member
386 57 3 Spiritual_Member
386 98 3 Spiritual_Member
386 105 3 Spiritual_Member
386 116 3 Student
386 131 3 Spiritual_Member
386 145 3 Worker_(Teacher)
386 161 3 Spiritual_Member
386 171 3 Spiritual_Member
386 178 3 Spiritual_Member
386 229 3 Spiritual_Member
386 241 3 Spiritual_Member
386 246 3 Spiritual_Member
386 265 3 Student
386 284 3 Student
386 319 3 Member
386 340 3 Student
386 377 3 Worker_(Teacher)
386 79 3 Student
386 433 3 Student
386 93 3 Student
386 411 3 Worker_(Teacher)
386 642 3 Student
386 652 3 Worker_(Teacher)
386 699 3 Worker_(Teacher)
386 44 3 Spiritual_Member
386 175 3 Spiritual_Member
386 239 3 Spiritual_Member
386 247 3 Spiritual_Member
386 432 3 Spiritual_Member
386 473 3 Spiritual_Member
386 583 3 Spiritual_Member
386 604 3 Spiritual_Member
386 695 3 Spiritual_Member
386 452 3 Member
386 258 3 Member
386 387 1 Spouse
386 719 0 Child
386 720 0 Child
386 399 3 Spiritual_Member
386 436 3 Spiritual_Member
386 504 3 Worker_(Teacher)
386 618 3 Spiritual_Member
386 639 3 Member
387 4 3 Spiritual_Member
387 5 3 Worker_(Salesman)
387 13 3 Worker_(Salesman)
387 35 3 Worker_(Salesman)
387 44 3 Spiritual_Member
387 45 3 Spiritual_Member
387 50 3 Spiritual_Member
387 62 3 Spiritual_Member
387 66 3 Spiritual_Member
387 79 3 Worker_(Salesman)
387 80 3 Worker_(Salesman)
387 93 3 Worker_(Salesman)
387 108 3 Spiritual_Member
387 170 3 Spiritual_Member
387 171 3 Spiritual_Member
387 220 3 Worker_(Salesman)
387 226 3 Worker_(Salesman)
387 229 3 Spiritual_Member
387 239 3 Spiritual_Member
387 241 3 Spiritual_Member
387 244 3 Worker_(Salesman)
387 246 3 Spiritual_Member
387 323 3 Spiritual_Member
387 341 3 Spiritual_Member
387 370 3 Student
387 386 1 Spouse
387 348 3 Worker_(Entrepeneur)
387 414 3 Worker_(Business_CEO)
387 561 3 Worker_(Salesman)
387 51 3 Spiritual_Member
387 55 3 Spiritual_Member
387 57 3 Spiritual_Member
387 175 3 Spiritual_Member
387 247 3 Spiritual_Member
387 399 3 Spiritual_Member
387 400 3 Spiritual_Member
387 404 3 Spiritual_Member
387 436 3 Spiritual_Member
387 444 3 Spiritual_Member
387 529 3 Member
387 587 3 Member
387 683 3 Member
387 719 0 Child
387 720 0 Child
387 434 3 Student
387 437 3 Spiritual_Member
387 453 3 Worker_(Salesman)
387 474 3 Member
387 482 3 Student
387 488 3 Spiritual_Member
387 490 3 Member
387 584 3 Spiritual_Member
387 604 3 Spiritual_Member
387 649 3 Student
388 9 3 Spiritual_Member
388 102 3 Spiritual_Member
388 182 3 Spiritual_Member
388 286 3 Student
388 334 3 Spiritual_Member
388 248 3 Spiritual_Member
388 418 3 Spiritual_Member
388 458 3 Spiritual_Member
388 505 3 Member
388 389 1 Spouse
388 507 3 Spiritual_Member
388 566 3 Spiritual_Member
388 577 3 Spiritual_Member
388 694 3 Spiritual_Member
389 34 3 Member
389 42 3 Spiritual_Member
389 89 3 Spiritual_Member
389 95 3 Spiritual_Member
389 270 3 Member
389 382 3 Student
389 385 3 Member
389 388 1 Spouse
389 320 3 Student
389 17 3 Spiritual_Member
389 81 3 Spiritual_Member
389 133 3 Spiritual_Member
389 190 3 Spiritual_Member
389 191 3 Spiritual_Member
389 235 3 Spiritual_Member
389 305 3 Member
389 529 3 Member
389 722 3 Member
389 602 3 Member
389 27 3 Member
389 413 3 Spiritual_Member
389 652 3 Student
390 4 3 Worker_(Nurse)
390 25 3 Worker_(Nurse)
390 92 3 Worker_(Nurse)
390 93 3 Student
390 131 3 Worker_(Nurse)
390 222 3 Worker_(Nurse)
390 325 3 Worker_(Nurse)
390 330 3 Student
390 355 3 Worker_(Nurse)
390 228 3 Student
390 605 3 Student
390 329 3 Worker_(Nurse)
390 482 3 Worker_(Nurse)
390 513 3 Worker_(Doctor)
390 179 3 Worker_(Nurse)
390 78 3 Worker_(Nurse)
390 527 3 Worker_(Doctor)
390 417 3 Member
390 621 3 Member
390 715 3 Member
390 427 3 Member
390 55 3 Member
390 391 1 Spouse
390 721 0 Child
390 722 0 Child
390 547 3 Member
391 28 3 Spiritual_Member
391 34 3 Spiritual_Member
391 116 3 Spiritual_Member
391 126 3 Worker_(Social_Worker)
391 129 3 Spiritual_Member
391 220 3 Spiritual_Member
391 229 3 Worker_(Social_Worker)
391 245 3 Member
391 277 3 Spiritual_Member
391 279 3 Spiritual_Member
391 318 3 Spiritual_Member
391 327 3 Worker_(Social_Worker)
391 330 3 Student
391 340 3 Member
391 378 3 Worker_(Social_Worker)
391 382 3 Spiritual_Member
391 385 3 Spiritual_Member
391 390 1 Spouse
391 93 3 Student
391 452 3 Worker_(Bookkeeper)
391 70 3 Spiritual_Member
391 158 3 Spiritual_Member
391 344 3 Spiritual_Member
391 558 3 Spiritual_Member
391 714 3 Spiritual_Member
391 537 3 Member
391 721 0 Child
391 722 0 Child
391 453 3 Spiritual_Member
391 665 3 Spiritual_Member
391 693 3 Spiritual_Member
392 119 3 Member
392 122 3 Spiritual_Member
392 150 3 Student
392 227 3 Member
392 254 3 Spiritual_Member
392 283 3 Student
392 309 3 Student
392 335 3 Spiritual_Member
392 364 3 Spiritual_Member
392 385 3 Worker_(Social_Worker)
392 252 3 Student
392 355 3 Student
392 146 3 Spiritual_Member
392 243 3 Spiritual_Member
392 297 3 Spiritual_Member
392 344 3 Spiritual_Member
392 665 3 Spiritual_Member
392 393 1 Spouse
392 723 0 Child
392 724 0 Child
392 693 3 Spiritual_Member
393 16 3 Spiritual_Member
393 146 3 Spiritual_Member
393 150 3 Spiritual_Member
393 243 3 Spiritual_Member
393 254 3 Spiritual_Member
393 297 3 Spiritual_Member
393 302 3 Worker_(Politician)
393 364 3 Spiritual_Member
393 373 3 Student
393 392 1 Spouse
393 122 3 Spiritual_Member
393 513 3 Spiritual_Member
393 678 3 Spiritual_Member
393 482 3 Member
393 538 3 Member
393 723 0 Child
393 724 0 Child
393 528 3 Member
394 35 3 Student
394 47 3 Worker_(Graphic_Designer)
394 61 3 Spiritual_Member
394 75 3 Worker_(Graphic_Designer)
394 100 3 Spiritual_Member
394 101 3 Spiritual_Member
394 127 3 Spiritual_Member
394 159 3 Spiritual_Member
394 212 3 Worker_(Graphic_Designer)
394 246 3 Student
394 268 3 Worker_(Graphic_Designer)
394 288 3 Spiritual_Member
394 289 3 Spiritual_Member
394 299 3 Worker_(Graphic_Designer)
394 336 3 Spiritual_Member
394 337 3 Spiritual_Member
394 151 3 Worker_(Artist)
394 147 3 Worker_(Graphic_Designer)
394 434 3 Worker_(Artist)
394 687 3 Worker_(Graphic_Designer)
394 467 3 Spiritual_Member
394 502 3 Spiritual_Member
394 634 3 Spiritual_Member
394 635 3 Spiritual_Member
394 682 3 Spiritual_Member
394 351 3 Member
394 487 3 Member
394 595 3 Member
394 696 3 Member
394 583 3 Member
394 185 3 Member
394 395 1 Spouse
394 725 0 Child
394 403 3 Member
394 411 3 Member
394 474 3 Member
394 720 3 Member
395 31 3 Spiritual_Member
395 81 3 Spiritual_Member
395 89 3 Spiritual_Member
395 95 3 Spiritual_Member
395 126 3 Student
395 132 3 Spiritual_Member
395 133 3 Spiritual_Member
395 190 3 Spiritual_Member
395 194 3 Member
395 215 3 Worker_(Engineer)
395 245 3 Spiritual_Member
395 301 3 Worker_(Engineer)
395 325 3 Student
395 372 3 Member
395 394 1 Spouse
395 422 3 Student
395 541 3 Worker_(Bookkeeper)
395 17 3 Spiritual_Member
395 42 3 Spiritual_Member
395 191 3 Spiritual_Member
395 234 3 Spiritual_Member
395 397 3 Spiritual_Member
395 419 3 Spiritual_Member
395 540 3 Spiritual_Member
395 623 3 Spiritual_Member
395 58 3 Member
395 460 3 Member
395 159 3 Member
395 171 3 Member
395 456 3 Member
395 725 0 Child
395 480 3 Spiritual_Member
395 481 3 Spiritual_Member
395 505 3 Spiritual_Member
395 539 3 Member
395 638 3 Member
395 725 3 Spiritual_Member
396 60 3 Spiritual_Member
396 186 3 Spiritual_Member
396 286 3 Spiritual_Member
396 334 3 Spiritual_Member
396 56 3 Student
396 242 3 Student
396 471 3 Student
396 203 3 Spiritual_Member
396 248 3 Spiritual_Member
396 460 3 Spiritual_Member
396 558 3 Spiritual_Member
396 576 3 Spiritual_Member
396 637 3 Spiritual_Member
396 694 3 Spiritual_Member
396 340 3 Member
396 91 3 Member
396 397 1 Spouse
396 400 3 Member
396 423 3 Spiritual_Member
396 458 3 Spiritual_Member
396 537 3 Member
